paper_id,field1,domain1,field2,domain2,field3,domain3
1311792,Physics and Astronomy,Physical Sciences,,,,
11075,Physics and Astronomy,Physical Sciences,,,,
1491471,Physics and Astronomy,Physical Sciences,,,,
174674,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1473667,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
42195,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1449571,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Environmental Science,Physical Sciences
94334,Physics and Astronomy,Physical Sciences,,,,
1415304,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Earth and Planetary Sciences,Physical Sciences
671645,Physics and Astronomy,Physical Sciences,,,,
1466793,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
77512,Earth and Planetary Sciences,Physical Sciences,Physics and Astronomy,Physical Sciences,,
208023,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences
212172,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
128103,Materials Science,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
153013,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
1401918,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,Engineering,Physical Sciences
1497057,Earth and Planetary Sciences,Physical Sciences,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences
1319703,Earth and Planetary Sciences,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1331311,Materials Science,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
78700,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1386822,Physics and Astronomy,Physical Sciences,,,,
259650,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1513726,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1279669,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
66617,Physics and Astronomy,Physical Sciences,,,,
1526139,Physics and Astronomy,Physical Sciences,,,,
295671,Physics and Astronomy,Physical Sciences,,,,
1424422,Physics and Astronomy,Physical Sciences,Environmental Science,Physical Sciences,,
182564,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1230631,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1243170,Physics and Astronomy,Physical Sciences,,,,
433737,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1459563,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
94677,Physics and Astronomy,Physical Sciences,,,,
34757,Physics and Astronomy,Physical Sciences,,,,
1455603,Earth and Planetary Sciences,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1420219,Physics and Astronomy,Physical Sciences,,,,
480470,Physics and Astronomy,Physical Sciences,,,,
1518533,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Medicine,Health Sciences
213031,Physics and Astronomy,Physical Sciences,,,,
44160,Physics and Astronomy,Physical Sciences,,,,
266809,Physics and Astronomy,Physical Sciences,,,,
1365864,Physics and Astronomy,Physical Sciences,,,,
1265959,Physics and Astronomy,Physical Sciences,,,,
15580,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1429923,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
200904,Physics and Astronomy,Physical Sciences,,,,
52594,Physics and Astronomy,Physical Sciences,,,,
1277580,Physics and Astronomy,Physical Sciences,,,,
1504215,Physics and Astronomy,Physical Sciences,,,,
1024003,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1331602,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,,
659592,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
20171,Physics and Astronomy,Physical Sciences,,,,
1490451,Physics and Astronomy,Physical Sciences,,,,
278007,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
358049,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
173247,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1382055,Physics and Astronomy,Physical Sciences,,,,
1354582,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1355357,Physics and Astronomy,Physical Sciences,,,,
1394016,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
319539,Physics and Astronomy,Physical Sciences,,,,
1494135,Earth and Planetary Sciences,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
19367,Physics and Astronomy,Physical Sciences,"Economics, Econometrics and Finance",Social Sciences,,
1487705,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
1404910,Chemistry,Physical Sciences,Physics and Astronomy,Physical Sciences,,
324777,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1343318,Physics and Astronomy,Physical Sciences,,,,
38960,Physics and Astronomy,Physical Sciences,,,,
1328370,Physics and Astronomy,Physical Sciences,,,,
1345538,Neuroscience,Life Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
673352,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,Medicine,Health Sciences
1318336,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
529488,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Computer Science,Physical Sciences
1467786,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,,
48347,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
348550,Physics and Astronomy,Physical Sciences,,,,
1401420,Physics and Astronomy,Physical Sciences,,,,
641559,Physics and Astronomy,Physical Sciences,,,,
1434057,Physics and Astronomy,Physical Sciences,,,,
374700,Physics and Astronomy,Physical Sciences,,,,
1526679,Physics and Astronomy,Physical Sciences,,,,
953103,Physics and Astronomy,Physical Sciences,,,,
1418029,Physics and Astronomy,Physical Sciences,,,,
198291,Physics and Astronomy,Physical Sciences,,,,
294540,Physics and Astronomy,Physical Sciences,,,,
1216806,Physics and Astronomy,Physical Sciences,,,,
1213791,Physics and Astronomy,Physical Sciences,,,,
1529654,Physics and Astronomy,Physical Sciences,,,,
141590,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1430704,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences
471273,Physics and Astronomy,Physical Sciences,,,,
1520545,Physics and Astronomy,Physical Sciences,,,,
26605,Physics and Astronomy,Physical Sciences,,,,
1381490,Physics and Astronomy,Physical Sciences,,,,
50036,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1417593,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
527129,Physics and Astronomy,Physical Sciences,,,,
1432924,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
61674,Physics and Astronomy,Physical Sciences,,,,
1436618,Physics and Astronomy,Physical Sciences,,,,
1295030,Physics and Astronomy,Physical Sciences,,,,
1498653,Physics and Astronomy,Physical Sciences,,,,
827216,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1406443,Physics and Astronomy,Physical Sciences,,,,
57799,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1498152,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
335014,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1329397,Physics and Astronomy,Physical Sciences,,,,
155229,Physics and Astronomy,Physical Sciences,,,,
1279670,Physics and Astronomy,Physical Sciences,,,,
408829,Physics and Astronomy,Physical Sciences,,,,
1495030,Physics and Astronomy,Physical Sciences,,,,
600228,Physics and Astronomy,Physical Sciences,,,,
345111,Physics and Astronomy,Physical Sciences,,,,
255979,Physics and Astronomy,Physical Sciences,,,,
1509485,Physics and Astronomy,Physical Sciences,,,,
1280977,Physics and Astronomy,Physical Sciences,,,,
1191653,Physics and Astronomy,Physical Sciences,,,,
295152,Physics and Astronomy,Physical Sciences,,,,
1305039,Physics and Astronomy,Physical Sciences,,,,
103502,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,,
1391865,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,,
318923,Physics and Astronomy,Physical Sciences,,,,
1308576,Physics and Astronomy,Physical Sciences,,,,
943689,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1413883,Physics and Astronomy,Physical Sciences,,,,
1433768,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,,
145970,Neuroscience,Life Sciences,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences
557023,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,,
1494230,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1343247,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
527550,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences
76866,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,Engineering,Physical Sciences
1357588,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,Engineering,Physical Sciences
1429825,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
14899,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1523640,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
239998,Physics and Astronomy,Physical Sciences,,,,
1319085,Physics and Astronomy,Physical Sciences,,,,
234160,Physics and Astronomy,Physical Sciences,,,,
1500323,Physics and Astronomy,Physical Sciences,,,,
361306,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,Chemistry,Physical Sciences
1426673,Physics and Astronomy,Physical Sciences,,,,
616488,Physics and Astronomy,Physical Sciences,,,,
641577,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
1524094,Physics and Astronomy,Physical Sciences,,,,
1403887,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,Engineering,Physical Sciences
82091,Physics and Astronomy,Physical Sciences,,,,
1444052,Physics and Astronomy,Physical Sciences,,,,
118361,Physics and Astronomy,Physical Sciences,,,,
1350899,Physics and Astronomy,Physical Sciences,,,,
941716,Physics and Astronomy,Physical Sciences,,,,
1521396,Physics and Astronomy,Physical Sciences,,,,
1000712,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences
1318280,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1310224,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
339358,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
1464415,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
236807,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
319545,Physics and Astronomy,Physical Sciences,,,,
1443618,Physics and Astronomy,Physical Sciences,,,,
1333962,Physics and Astronomy,Physical Sciences,,,,
659807,Physics and Astronomy,Physical Sciences,,,,
1515727,Physics and Astronomy,Physical Sciences,,,,
279061,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1401945,Physics and Astronomy,Physical Sciences,,,,
152958,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
1413637,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
213787,Physics and Astronomy,Physical Sciences,,,,
215893,Physics and Astronomy,Physical Sciences,,,,
366293,Physics and Astronomy,Physical Sciences,,,,
1378284,Physics and Astronomy,Physical Sciences,,,,
1508628,Physics and Astronomy,Physical Sciences,,,,
1431716,Physics and Astronomy,Physical Sciences,,,,
767376,Physics and Astronomy,Physical Sciences,,,,
1531575,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences,Materials Science,Physical Sciences
301898,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1377825,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
1221976,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1420306,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1380244,Physics and Astronomy,Physical Sciences,,,,
169803,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,,
1488197,Engineering,Physical Sciences,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences
78769,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
87054,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1316386,Physics and Astronomy,Physical Sciences,,,,
110389,Physics and Astronomy,Physical Sciences,,,,
1266649,Physics and Astronomy,Physical Sciences,,,,
167745,Physics and Astronomy,Physical Sciences,,,,
1246554,Physics and Astronomy,Physical Sciences,,,,
190112,Physics and Astronomy,Physical Sciences,,,,
1390643,Physics and Astronomy,Physical Sciences,,,,
18951,Physics and Astronomy,Physical Sciences,,,,
1306158,Physics and Astronomy,Physical Sciences,,,,
359353,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1476629,Physics and Astronomy,Physical Sciences,,,,
812754,Physics and Astronomy,Physical Sciences,,,,
1393722,Physics and Astronomy,Physical Sciences,Chemical Engineering,Physical Sciences,Chemistry,Physical Sciences
1401154,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,Chemistry,Physical Sciences
590178,Physics and Astronomy,Physical Sciences,,,,
1532970,Physics and Astronomy,Physical Sciences,,,,
500584,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences,,
1358263,Physics and Astronomy,Physical Sciences,,,,
1446412,Physics and Astronomy,Physical Sciences,,,,
40672,Physics and Astronomy,Physical Sciences,,,,
1477750,Physics and Astronomy,Physical Sciences,,,,
495098,Physics and Astronomy,Physical Sciences,,,,
1271511,Physics and Astronomy,Physical Sciences,,,,
70266,Physics and Astronomy,Physical Sciences,,,,
1238348,Physics and Astronomy,Physical Sciences,,,,
334351,Physics and Astronomy,Physical Sciences,,,,
1341210,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
569682,Physics and Astronomy,Physical Sciences,,,,
1524003,Physics and Astronomy,Physical Sciences,,,,
191458,Physics and Astronomy,Physical Sciences,,,,
1333104,Physics and Astronomy,Physical Sciences,,,,
448764,Physics and Astronomy,Physical Sciences,,,,
1231901,Physics and Astronomy,Physical Sciences,,,,
94381,Decision Sciences,Social Sciences,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences
1466366,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
1337350,Physics and Astronomy,Physical Sciences,,,,
23646,Physics and Astronomy,Physical Sciences,,,,
318417,Physics and Astronomy,Physical Sciences,,,,
130568,Physics and Astronomy,Physical Sciences,,,,
643127,Physics and Astronomy,Physical Sciences,,,,
738120,Physics and Astronomy,Physical Sciences,,,,
781668,Physics and Astronomy,Physical Sciences,,,,
1359088,Physics and Astronomy,Physical Sciences,,,,
1375986,Physics and Astronomy,Physical Sciences,,,,
1498746,Physics and Astronomy,Physical Sciences,,,,
1237267,Physics and Astronomy,Physical Sciences,,,,
1212706,Physics and Astronomy,Physical Sciences,,,,
1308242,Physics and Astronomy,Physical Sciences,,,,
45696,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1520708,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
552639,Physics and Astronomy,Physical Sciences,,,,
1403331,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
745451,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
752248,Physics and Astronomy,Physical Sciences,,,,
1519572,Physics and Astronomy,Physical Sciences,,,,
1455622,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
217583,Physics and Astronomy,Physical Sciences,,,,
1495948,Physics and Astronomy,Physical Sciences,,,,
1501539,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
1397525,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
151447,Physics and Astronomy,Physical Sciences,,,,
1486340,Physics and Astronomy,Physical Sciences,,,,
77334,Physics and Astronomy,Physical Sciences,,,,
1526490,Physics and Astronomy,Physical Sciences,,,,
122090,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
71228,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1421772,Physics and Astronomy,Physical Sciences,,,,
1380621,Physics and Astronomy,Physical Sciences,,,,
1499583,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
140571,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,,
160842,Physics and Astronomy,Physical Sciences,,,,
1519897,Physics and Astronomy,Physical Sciences,Agricultural and Biological Sciences,Life Sciences,,
15941,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1500869,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
554426,Physics and Astronomy,Physical Sciences,,,,
1498453,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
772719,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1525887,Physics and Astronomy,Physical Sciences,Environmental Science,Physical Sciences,,
44453,Physics and Astronomy,Physical Sciences,,,,
1516920,Physics and Astronomy,Physical Sciences,,,,
85095,Physics and Astronomy,Physical Sciences,Medicine,Health Sciences,,
1219103,Physics and Astronomy,Physical Sciences,Health Professions,Health Sciences,Environmental Science,Physical Sciences
374239,Physics and Astronomy,Physical Sciences,,,,
1508246,Physics and Astronomy,Physical Sciences,,,,
356955,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1520780,Physics and Astronomy,Physical Sciences,,,,
319655,Physics and Astronomy,Physical Sciences,,,,
1508556,Physics and Astronomy,Physical Sciences,,,,
229865,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
33097,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Materials Science,Physical Sciences
1499510,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
21851,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1373142,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
259855,Physics and Astronomy,Physical Sciences,,,,
1459252,Medicine,Health Sciences,Physics and Astronomy,Physical Sciences,,
347023,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1296675,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
336083,Physics and Astronomy,Physical Sciences,,,,
1352784,Physics and Astronomy,Physical Sciences,,,,
96133,Physics and Astronomy,Physical Sciences,,,,
1502783,Physics and Astronomy,Physical Sciences,,,,
108688,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1460611,Physics and Astronomy,Physical Sciences,,,,
752297,Physics and Astronomy,Physical Sciences,,,,
658908,Physics and Astronomy,Physical Sciences,,,,
1332608,Physics and Astronomy,Physical Sciences,,,,
476931,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,,
484363,Physics and Astronomy,Physical Sciences,,,,
273778,Physics and Astronomy,Physical Sciences,,,,
254107,Physics and Astronomy,Physical Sciences,,,,
237319,Physics and Astronomy,Physical Sciences,,,,
351974,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,,
1470076,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1407691,Physics and Astronomy,Physical Sciences,,,,
1405407,Physics and Astronomy,Physical Sciences,,,,
1397688,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
1394233,Physics and Astronomy,Physical Sciences,,,,
262636,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,,
1304347,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1446905,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
300898,Physics and Astronomy,Physical Sciences,,,,
1511354,Physics and Astronomy,Physical Sciences,,,,
221322,Physics and Astronomy,Physical Sciences,,,,
1299388,Physics and Astronomy,Physical Sciences,,,,
746491,Physics and Astronomy,Physical Sciences,,,,
53394,Physics and Astronomy,Physical Sciences,,,,
1503457,Physics and Astronomy,Physical Sciences,,,,
1381207,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
100769,Physics and Astronomy,Physical Sciences,,,,
1284259,Physics and Astronomy,Physical Sciences,,,,
207417,Physics and Astronomy,Physical Sciences,,,,
1308638,Physics and Astronomy,Physical Sciences,,,,
39334,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1525429,Physics and Astronomy,Physical Sciences,,,,
417336,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
42312,Physics and Astronomy,Physical Sciences,,,,
1412745,Physics and Astronomy,Physical Sciences,,,,
363900,Physics and Astronomy,Physical Sciences,,,,
1284260,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
118070,Physics and Astronomy,Physical Sciences,,,,
1278722,Physics and Astronomy,Physical Sciences,,,,
72652,Physics and Astronomy,Physical Sciences,,,,
1520971,Physics and Astronomy,Physical Sciences,,,,
89203,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
23072,Physics and Astronomy,Physical Sciences,,,,
306695,Physics and Astronomy,Physical Sciences,,,,
258452,Physics and Astronomy,Physical Sciences,,,,
295713,Physics and Astronomy,Physical Sciences,,,,
156525,Physics and Astronomy,Physical Sciences,,,,
1419865,Physics and Astronomy,Physical Sciences,,,,
1340478,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1509790,Physics and Astronomy,Physical Sciences,,,,
1294830,Physics and Astronomy,Physical Sciences,,,,
287595,Physics and Astronomy,Physical Sciences,,,,
470387,Physics and Astronomy,Physical Sciences,,,,
1422263,Physics and Astronomy,Physical Sciences,,,,
1406211,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
11579,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1465451,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
274147,Physics and Astronomy,Physical Sciences,,,,
1394333,Physics and Astronomy,Physical Sciences,,,,
29358,Physics and Astronomy,Physical Sciences,,,,
483055,Physics and Astronomy,Physical Sciences,,,,
1192111,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1231598,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
746469,Physics and Astronomy,Physical Sciences,,,,
1181761,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
267023,Physics and Astronomy,Physical Sciences,,,,
254588,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1273073,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1497309,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
859286,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,Engineering,Physical Sciences
363680,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
389566,Physics and Astronomy,Physical Sciences,,,,
1216690,Physics and Astronomy,Physical Sciences,,,,
1454396,Physics and Astronomy,Physical Sciences,,,,
249051,Physics and Astronomy,Physical Sciences,,,,
1508468,Physics and Astronomy,Physical Sciences,,,,
1453659,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
251506,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1497880,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
123931,Physics and Astronomy,Physical Sciences,Environmental Science,Physical Sciences,,
37861,Physics and Astronomy,Physical Sciences,,,,
1472591,Physics and Astronomy,Physical Sciences,Environmental Science,Physical Sciences,,
1322493,Physics and Astronomy,Physical Sciences,,,,
30900,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Materials Science,Physical Sciences
1483065,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
205857,Physics and Astronomy,Physical Sciences,,,,
1497217,Physics and Astronomy,Physical Sciences,,,,
206478,Physics and Astronomy,Physical Sciences,,,,
764402,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,,
1306506,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
1461722,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1038452,Physics and Astronomy,Physical Sciences,,,,
1488277,Physics and Astronomy,Physical Sciences,,,,
441655,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
1467518,Physics and Astronomy,Physical Sciences,,,,
43166,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,,
188208,Physics and Astronomy,Physical Sciences,,,,
1198477,Physics and Astronomy,Physical Sciences,,,,
1507738,Physics and Astronomy,Physical Sciences,,,,
1484063,Physics and Astronomy,Physical Sciences,,,,
1373325,Physics and Astronomy,Physical Sciences,,,,
85957,Mathematics,Physical Sciences,"Economics, Econometrics and Finance",Social Sciences,Physics and Astronomy,Physical Sciences
221293,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1210020,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
139884,Physics and Astronomy,Physical Sciences,,,,
1515304,Physics and Astronomy,Physical Sciences,,,,
176495,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,,
169351,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
158831,Engineering,Physical Sciences,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences
1436105,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
473994,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
1470855,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,,
148349,Physics and Astronomy,Physical Sciences,,,,
1389079,Physics and Astronomy,Physical Sciences,,,,
480070,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
268942,Physics and Astronomy,Physical Sciences,,,,
1375783,Physics and Astronomy,Physical Sciences,,,,
65236,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1502222,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,,
953306,Physics and Astronomy,Physical Sciences,,,,
1371307,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
141048,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
299123,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1411692,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
1306643,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences,,
615298,Physics and Astronomy,Physical Sciences,,,,
1442274,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences,,
518843,Physics and Astronomy,Physical Sciences,,,,
1416781,Physics and Astronomy,Physical Sciences,,,,
257293,Physics and Astronomy,Physical Sciences,,,,
1274249,Physics and Astronomy,Physical Sciences,,,,
399510,Physics and Astronomy,Physical Sciences,,,,
1359183,Physics and Astronomy,Physical Sciences,,,,
224522,Physics and Astronomy,Physical Sciences,,,,
1435134,Physics and Astronomy,Physical Sciences,,,,
343203,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,,
359226,Physics and Astronomy,Physical Sciences,,,,
1265987,Physics and Astronomy,Physical Sciences,,,,
