paper_id,field1,domain1,field2,domain2,field3,domain3
56760,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
895448,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1276937,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences
92386,Mathematics,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
1463653,Mathematics,Physical Sciences,Engineering,Physical Sciences,Computer Science,Physical Sciences
602788,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
950265,Engineering,Physical Sciences,,,,
1501987,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1527920,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
538908,Engineering,Physical Sciences,,,,
139663,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1467639,Engineering,Physical Sciences,,,,
86432,Chemistry,Physical Sciences,Engineering,Physical Sciences,,
1529696,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
52945,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
1509030,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1506388,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
337585,Earth and Planetary Sciences,Physical Sciences,Engineering,Physical Sciences,,
245518,Engineering,Physical Sciences,Mathematics,Physical Sciences,,
242444,Engineering,Physical Sciences,Chemistry,Physical Sciences,,
1390790,Engineering,Physical Sciences,,,,
1417801,Engineering,Physical Sciences,Medicine,Health Sciences,,
1452874,Engineering,Physical Sciences,Medicine,Health Sciences,,
1309689,Engineering,Physical Sciences,,,,
1219328,Engineering,Physical Sciences,,,,
1218797,Engineering,Physical Sciences,,,,
1207035,Engineering,Physical Sciences,,,,
243468,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Computer Science,Physical Sciences
130762,Materials Science,Physical Sciences,Chemical Engineering,Physical Sciences,Engineering,Physical Sciences
639298,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
130483,Physics and Astronomy,Physical Sciences,Medicine,Health Sciences,Engineering,Physical Sciences
1398232,Engineering,Physical Sciences,"Business, Management and Accounting",Social Sciences,,
369635,Engineering,Physical Sciences,Mathematics,Physical Sciences,Computer Science,Physical Sciences
1332735,Engineering,Physical Sciences,Mathematics,Physical Sciences,,
1428761,Materials Science,Physical Sciences,Mathematics,Physical Sciences,Engineering,Physical Sciences
1383790,Computer Science,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1468385,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1247266,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
240595,Engineering,Physical Sciences,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences
1365869,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
95550,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
266839,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1344621,Engineering,Physical Sciences,Computer Science,Physical Sciences,Mathematics,Physical Sciences
169560,Engineering,Physical Sciences,,,,
1407457,Engineering,Physical Sciences,,,,
1407561,Engineering,Physical Sciences,,,,
1317918,Chemistry,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
1519874,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
17465,Engineering,Physical Sciences,Materials Science,Physical Sciences,Chemical Engineering,Physical Sciences
1422918,Materials Science,Physical Sciences,Engineering,Physical Sciences,Chemical Engineering,Physical Sciences
158334,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
1479336,Earth and Planetary Sciences,Physical Sciences,Engineering,Physical Sciences,,
1473346,Computer Science,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
32077,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1279682,Computer Science,Physical Sciences,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
126743,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1306662,Social Sciences,Social Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
1249077,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
283852,Engineering,Physical Sciences,Environmental Science,Physical Sciences,,
1524476,Engineering,Physical Sciences,Environmental Science,Physical Sciences,,
584259,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1421577,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,Engineering,Physical Sciences
1378847,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
273824,Materials Science,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
143193,Materials Science,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
1376068,Engineering,Physical Sciences,Chemistry,Physical Sciences,Materials Science,Physical Sciences
646725,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1336903,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
324395,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
1360877,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
470109,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1511460,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1500488,Mathematics,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
42195,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1449571,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Environmental Science,Physical Sciences
1466793,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
208023,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences
128103,Materials Science,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
153013,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
1401918,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,Engineering,Physical Sciences
1378764,Earth and Planetary Sciences,Physical Sciences,Engineering,Physical Sciences,Materials Science,Physical Sciences
1331311,Materials Science,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
12191,Engineering,Physical Sciences,Computer Science,Physical Sciences,Mathematics,Physical Sciences
1279669,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1430955,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
302833,Mathematics,Physical Sciences,Engineering,Physical Sciences,,
1459563,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
516693,Engineering,Physical Sciences,,,,
1341667,Engineering,Physical Sciences,,,,
400772,Engineering,Physical Sciences,Mathematics,Physical Sciences,,
1378238,Materials Science,Physical Sciences,Engineering,Physical Sciences,"Business, Management and Accounting",Social Sciences
1392522,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1248116,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
113258,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
108500,Engineering,Physical Sciences,,,,
271455,Engineering,Physical Sciences,,,,
1392630,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1392641,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1439973,Engineering,Physical Sciences,,,,
800624,Engineering,Physical Sciences,,,,
1370068,Engineering,Physical Sciences,Mathematics,Physical Sciences,,
1024003,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
278007,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
358049,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
173247,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1354582,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1394016,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1503234,Health Professions,Health Sciences,Neuroscience,Life Sciences,Engineering,Physical Sciences
690878,"Economics, Econometrics and Finance",Social Sciences,Social Sciences,Social Sciences,Engineering,Physical Sciences
1494135,Earth and Planetary Sciences,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
240195,Engineering,Physical Sciences,Chemistry,Physical Sciences,,
324777,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1345538,Neuroscience,Life Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
1318336,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
529488,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Computer Science,Physical Sciences
300084,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1359196,Engineering,Physical Sciences,,,,
48347,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
947993,Mathematics,Physical Sciences,Medicine,Health Sciences,Engineering,Physical Sciences
141590,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1430704,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences
50036,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1417593,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
894365,Mathematics,Physical Sciences,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
1446977,Engineering,Physical Sciences,Mathematics,Physical Sciences,Computer Science,Physical Sciences
122389,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1245193,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
82968,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1266570,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1530187,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1524435,Neuroscience,Life Sciences,Engineering,Physical Sciences,,
241809,Engineering,Physical Sciences,Mathematics,Physical Sciences,,
1343247,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
76866,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,Engineering,Physical Sciences
1357588,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,Engineering,Physical Sciences
1403887,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,Engineering,Physical Sciences
1318280,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1310224,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
236807,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
279061,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1377825,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
1053026,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1488197,Engineering,Physical Sciences,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences
78769,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
550255,Engineering,Physical Sciences,,,,
1393164,Engineering,Physical Sciences,Environmental Science,Physical Sciences,,
1496965,Mathematics,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1412275,Psychology,Social Sciences,Engineering,Physical Sciences,,
1318016,Decision Sciences,Social Sciences,Engineering,Physical Sciences,,
1466366,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
15055,Engineering,Physical Sciences,Social Sciences,Social Sciences,,
166255,Engineering,Physical Sciences,Mathematics,Physical Sciences,,
41977,Engineering,Physical Sciences,Mathematics,Physical Sciences,,
1501539,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
1428231,Engineering,Physical Sciences,Mathematics,Physical Sciences,,
122090,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1211958,Engineering,Physical Sciences,Medicine,Health Sciences,Psychology,Social Sciences
15941,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1500869,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
50464,Computer Science,Physical Sciences,Engineering,Physical Sciences,Decision Sciences,Social Sciences
33097,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Materials Science,Physical Sciences
1282896,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
1499510,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
21851,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1373142,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
347023,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1296675,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
318034,Engineering,Physical Sciences,Mathematics,Physical Sciences,Chemical Engineering,Physical Sciences
1390995,Engineering,Physical Sciences,Agricultural and Biological Sciences,Life Sciences,,
1432390,Engineering,Physical Sciences,Mathematics,Physical Sciences,,
1348778,Engineering,Physical Sciences,Materials Science,Physical Sciences,"Business, Management and Accounting",Social Sciences
1304347,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
679858,Engineering,Physical Sciences,Materials Science,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
679881,Materials Science,Physical Sciences,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
679850,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1446917,Materials Science,Physical Sciences,Chemistry,Physical Sciences,Engineering,Physical Sciences
1469782,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1493110,Engineering,Physical Sciences,,,,
1460614,Engineering,Physical Sciences,,,,
1358540,Chemistry,Physical Sciences,Engineering,Physical Sciences,Materials Science,Physical Sciences
1192111,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1231598,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1330983,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
859286,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,Engineering,Physical Sciences
330668,Engineering,Physical Sciences,,,,
1453659,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
251506,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1497880,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
30900,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Materials Science,Physical Sciences
1483065,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1306506,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
164730,Engineering,Physical Sciences,Mathematics,Physical Sciences,,
1516410,Decision Sciences,Social Sciences,Environmental Science,Physical Sciences,Engineering,Physical Sciences
1530538,Mathematics,Physical Sciences,Engineering,Physical Sciences,Computer Science,Physical Sciences
1394062,Mathematics,Physical Sciences,Engineering,Physical Sciences,,
127657,Mathematics,Physical Sciences,Engineering,Physical Sciences,,
1477067,Engineering,Physical Sciences,Computer Science,Physical Sciences,Mathematics,Physical Sciences
577858,Engineering,Physical Sciences,,,,
1210020,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
169351,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
1353942,Engineering,Physical Sciences,Mathematics,Physical Sciences,,
158831,Engineering,Physical Sciences,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences
480070,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
892658,Engineering,Physical Sciences,,,,
1413496,Engineering,Physical Sciences,,,,
123803,Social Sciences,Social Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
1348466,Neuroscience,Life Sciences,Engineering,Physical Sciences,,
1514280,Engineering,Physical Sciences,"Economics, Econometrics and Finance",Social Sciences,Environmental Science,Physical Sciences
575453,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
1489436,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1515807,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
184149,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Chemistry,Physical Sciences
1394255,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,Engineering,Physical Sciences
1331583,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1489379,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
495366,Engineering,Physical Sciences,Decision Sciences,Social Sciences,Environmental Science,Physical Sciences
372512,Mathematics,Physical Sciences,Engineering,Physical Sciences,,
1510176,Materials Science,Physical Sciences,Medicine,Health Sciences,Engineering,Physical Sciences
1398989,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences
1493857,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1450482,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1302887,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1347742,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
1464746,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
256175,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1266603,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,Engineering,Physical Sciences
107749,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Materials Science,Physical Sciences
76351,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,Engineering,Physical Sciences
1219793,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1394693,Engineering,Physical Sciences,,,,
412701,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1522367,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
123860,Materials Science,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
1408874,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1298917,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1378489,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Neuroscience,Life Sciences
105125,Engineering,Physical Sciences,,,,
1500237,Engineering,Physical Sciences,,,,
406265,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
75837,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Computer Science,Physical Sciences
1433660,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
880467,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
106503,Engineering,Physical Sciences,,,,
1340757,Engineering,Physical Sciences,,,,
1288615,Engineering,Physical Sciences,,,,
23538,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
535766,Mathematics,Physical Sciences,Engineering,Physical Sciences,,
177524,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
144098,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
1342712,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
73732,Engineering,Physical Sciences,Decision Sciences,Social Sciences,,
1324536,Decision Sciences,Social Sciences,Earth and Planetary Sciences,Physical Sciences,Engineering,Physical Sciences
1508975,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1516867,Computer Science,Physical Sciences,Social Sciences,Social Sciences,Engineering,Physical Sciences
903806,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1393870,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1192329,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1386186,Mathematics,Physical Sciences,Engineering,Physical Sciences,Computer Science,Physical Sciences
74419,Engineering,Physical Sciences,"Economics, Econometrics and Finance",Social Sciences,,
1343797,Engineering,Physical Sciences,,,,
205339,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1530813,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1338474,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1405646,Engineering,Physical Sciences,Medicine,Health Sciences,,
1344457,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
124794,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1501738,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
196790,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1440180,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1521886,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
193627,Engineering,Physical Sciences,Medicine,Health Sciences,,
1521523,Engineering,Physical Sciences,Medicine,Health Sciences,,
676134,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1531181,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
27458,Environmental Science,Physical Sciences,Engineering,Physical Sciences,,
260105,Environmental Science,Physical Sciences,Engineering,Physical Sciences,,
1483571,Engineering,Physical Sciences,,,,
1253107,Engineering,Physical Sciences,,,,
122315,Engineering,Physical Sciences,Environmental Science,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
1355670,Engineering,Physical Sciences,Environmental Science,Physical Sciences,,
619641,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
218090,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
243498,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
407606,Earth and Planetary Sciences,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
1224555,Engineering,Physical Sciences,,,,
1458338,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
368122,Engineering,Physical Sciences,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
79944,Computer Science,Physical Sciences,Engineering,Physical Sciences,Mathematics,Physical Sciences
1436864,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1436998,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
792377,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1161818,Mathematics,Physical Sciences,Engineering,Physical Sciences,,
1336886,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
416139,Mathematics,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
1383219,Mathematics,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
162749,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Chemistry,Physical Sciences
1330188,Engineering,Physical Sciences,Chemistry,Physical Sciences,,
529134,Engineering,Physical Sciences,,,,
579889,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1421017,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1260403,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
135097,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1462565,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1012707,Materials Science,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
911161,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
1389982,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1390137,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
1380942,Engineering,Physical Sciences,Arts and Humanities,Social Sciences,,
1251701,Engineering,Physical Sciences,Energy,Physical Sciences,,
658309,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1354881,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
94202,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,Engineering,Physical Sciences
712219,Materials Science,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
1435672,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences
77746,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
732240,Engineering,Physical Sciences,,,,
1453072,Engineering,Physical Sciences,,,,
1415954,Engineering,Physical Sciences,,,,
104430,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
922742,Neuroscience,Life Sciences,Engineering,Physical Sciences,,
1484405,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1435252,Neuroscience,Life Sciences,Engineering,Physical Sciences,,
634436,Social Sciences,Social Sciences,Engineering,Physical Sciences,Environmental Science,Physical Sciences
1241030,Environmental Science,Physical Sciences,Engineering,Physical Sciences,,
1467914,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
137892,Chemistry,Physical Sciences,Engineering,Physical Sciences,Materials Science,Physical Sciences
317868,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1358242,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
751141,Engineering,Physical Sciences,,,,
44145,Earth and Planetary Sciences,Physical Sciences,Engineering,Physical Sciences,,
116715,Materials Science,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,Engineering,Physical Sciences
191231,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1506383,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1342934,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
364690,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
1392320,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1528581,Computer Science,Physical Sciences,Engineering,Physical Sciences,Medicine,Health Sciences
17132,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1508597,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
236259,Mathematics,Physical Sciences,Engineering,Physical Sciences,,
1391620,Mathematics,Physical Sciences,Engineering,Physical Sciences,,
364542,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1364467,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1503339,Computer Science,Physical Sciences,Engineering,Physical Sciences,Mathematics,Physical Sciences
1279345,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
80256,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
1434819,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
162060,Engineering,Physical Sciences,,,,
1521743,Engineering,Physical Sciences,,,,
1506981,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences,,
355739,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
39034,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
1429511,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
125668,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
110267,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,Engineering,Physical Sciences
1287267,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Materials Science,Physical Sciences
1497435,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1298071,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1469339,Earth and Planetary Sciences,Physical Sciences,Engineering,Physical Sciences,Computer Science,Physical Sciences
601430,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Computer Science,Physical Sciences
440683,Engineering,Physical Sciences,,,,
1388660,Engineering,Physical Sciences,,,,
1417650,Medicine,Health Sciences,Engineering,Physical Sciences,Materials Science,Physical Sciences
217129,Neuroscience,Life Sciences,Engineering,Physical Sciences,,
1330893,Engineering,Physical Sciences,Neuroscience,Life Sciences,,
215000,Engineering,Physical Sciences,Mathematics,Physical Sciences,,
1393590,Engineering,Physical Sciences,,,,
1488788,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Chemistry,Physical Sciences
158706,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1463785,Engineering,Physical Sciences,,,,
68285,Physics and Astronomy,Physical Sciences,Decision Sciences,Social Sciences,Engineering,Physical Sciences
