paper_id,field1,domain1,field2,domain2,field3,domain3
1466245,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
417436,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1420410,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
87245,Social Sciences,Social Sciences,Neuroscience,Life Sciences,,
1306171,Neuroscience,Life Sciences,,,,
350411,"Economics, Econometrics and Finance",Social Sciences,Medicine,Health Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1476285,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,,
206302,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Neuroscience,Life Sciences
1277886,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
356898,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences
1373925,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences
1502341,Neuroscience,Life Sciences,,,,
1058345,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1471340,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences,Chemistry,Physical Sciences
1312906,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
99532,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
331135,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1504134,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
198386,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Medicine,Health Sciences,Physics and Astronomy,Physical Sciences
1232448,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Computer Science,Physical Sciences,,
39260,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
811094,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Mathematics,Physical Sciences,,
42953,Neuroscience,Life Sciences,Computer Science,Physical Sciences,Social Sciences,Social Sciences
528934,Social Sciences,Social Sciences,Neuroscience,Life Sciences,Computer Science,Physical Sciences
1413124,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences
1501573,Engineering,Physical Sciences,Environmental Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1480545,Materials Science,Physical Sciences,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
330565,Social Sciences,Social Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences
1463705,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Medicine,Health Sciences
252108,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
1272662,Neuroscience,Life Sciences,Engineering,Physical Sciences,,
1476468,Computer Science,Physical Sciences,Medicine,Health Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1218783,Physics and Astronomy,Physical Sciences,"Economics, Econometrics and Finance",Social Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1101484,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1532450,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
294321,Neuroscience,Life Sciences,Psychology,Social Sciences,Computer Science,Physical Sciences
695692,Agricultural and Biological Sciences,Life Sciences,Medicine,Health Sciences,,
1348168,Agricultural and Biological Sciences,Life Sciences,Medicine,Health Sciences,,
543463,Neuroscience,Life Sciences,Health Professions,Health Sciences,,
1453942,Neuroscience,Life Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
1390397,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Mathematics,Physical Sciences,,
201178,Neuroscience,Life Sciences,Engineering,Physical Sciences,,
1456624,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,,
1044088,Neuroscience,Life Sciences,Physics and Astronomy,Physical Sciences,,
1169528,Neuroscience,Life Sciences,Psychology,Social Sciences,,
34446,Computer Science,Physical Sciences,Agricultural and Biological Sciences,Life Sciences,,
1342407,Computer Science,Physical Sciences,Neuroscience,Life Sciences,,
1525774,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1304717,Materials Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences
1514953,Neuroscience,Life Sciences,Psychology,Social Sciences,,
1307234,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences
1449197,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1209701,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Materials Science,Physical Sciences
1218162,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,,
563803,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Chemistry,Physical Sciences,,
563775,Neuroscience,Life Sciences,,,,
1333659,Neuroscience,Life Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
1230945,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,,
1233041,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1526248,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1439391,Social Sciences,Social Sciences,Neuroscience,Life Sciences,Computer Science,Physical Sciences
281886,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
870490,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences
28278,Computer Science,Physical Sciences,Neuroscience,Life Sciences,Psychology,Social Sciences
1289550,Neuroscience,Life Sciences,Psychology,Social Sciences,,
57631,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1474635,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
645229,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
843241,Computer Science,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1210940,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
549314,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
1430093,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
163147,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,,
280761,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Social Sciences,Social Sciences
122446,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
30463,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences
1477070,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
428662,Computer Science,Physical Sciences,Neuroscience,Life Sciences,,
1449772,Earth and Planetary Sciences,Physical Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
42542,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
219395,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,,
1505308,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Medicine,Health Sciences
162502,Materials Science,Physical Sciences,Agricultural and Biological Sciences,Life Sciences,,
1475548,Agricultural and Biological Sciences,Life Sciences,Materials Science,Physical Sciences,,
722445,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences
1479703,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences,,
1483203,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Materials Science,Physical Sciences
139404,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
472979,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
429600,Neuroscience,Life Sciences,Engineering,Physical Sciences,,
1522502,Engineering,Physical Sciences,Neuroscience,Life Sciences,,
38532,Computer Science,Physical Sciences,Decision Sciences,Social Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1269185,Computer Science,Physical Sciences,Neuroscience,Life Sciences,,
1279879,Computer Science,Physical Sciences,Neuroscience,Life Sciences,Engineering,Physical Sciences
192022,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1153409,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences
561400,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1365796,Medicine,Health Sciences,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
706812,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,,
1435286,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,,
437279,Medicine,Health Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1426312,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Materials Science,Physical Sciences,,
272386,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,,
1524907,Agricultural and Biological Sciences,Life Sciences,Computer Science,Physical Sciences,Psychology,Social Sciences
345855,Chemistry,Physical Sciences,Physics and Astronomy,Physical Sciences,Agricultural and Biological Sciences,Life Sciences
712012,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1466126,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1485319,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,,,
1288834,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Earth and Planetary Sciences,Physical Sciences
1258768,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Earth and Planetary Sciences,Physical Sciences
338459,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences,,
533083,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1346315,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Mathematics,Physical Sciences,Computer Science,Physical Sciences
470056,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1217681,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Earth and Planetary Sciences,Physical Sciences
1283966,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1532227,Neuroscience,Life Sciences,Medicine,Health Sciences,,
755582,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences
1395015,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
131583,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
103990,"Economics, Econometrics and Finance",Social Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
633585,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1462009,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,,,
1381432,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,Agricultural and Biological Sciences,Life Sciences
441167,Physics and Astronomy,Physical Sciences,Environmental Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1391593,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences
1107074,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Earth and Planetary Sciences,Physical Sciences,,
135554,Social Sciences,Social Sciences,Neuroscience,Life Sciences,,
1387036,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,Computer Science,Physical Sciences
1408235,Materials Science,Physical Sciences,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
582756,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1385027,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
602241,Environmental Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
406097,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
408048,Environmental Science,Physical Sciences,Agricultural and Biological Sciences,Life Sciences,,
1273870,Environmental Science,Physical Sciences,Agricultural and Biological Sciences,Life Sciences,,
108278,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1494825,Chemistry,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Environmental Science,Physical Sciences
1524890,Computer Science,Physical Sciences,Neuroscience,Life Sciences,,
1454084,Materials Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Chemistry,Physical Sciences
544140,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1320536,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1476714,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,,
1316632,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences
47304,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1453500,Materials Science,Physical Sciences,Decision Sciences,Social Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
119687,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
1474292,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,,
1488086,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,Agricultural and Biological Sciences,Life Sciences
757431,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,,,
1472127,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,,,
1508355,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,Environmental Science,Physical Sciences
65275,Social Sciences,Social Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Medicine,Health Sciences
1243321,Social Sciences,Social Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
151734,Medicine,Health Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Mathematics,Physical Sciences
1467844,Medicine,Health Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Mathematics,Physical Sciences
1343299,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1243400,Medicine,Health Sciences,Neuroscience,Life Sciences,,
1519487,Agricultural and Biological Sciences,Life Sciences,Mathematics,Physical Sciences,Chemistry,Physical Sciences
1403796,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Mathematics,Physical Sciences,Engineering,Physical Sciences
1288365,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
180542,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1479078,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
46548,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,,
1440031,Neuroscience,Life Sciences,Medicine,Health Sciences,,
1390621,Neuroscience,Life Sciences,Physics and Astronomy,Physical Sciences,,
209516,Agricultural and Biological Sciences,Life Sciences,Engineering,Physical Sciences,,
1486619,Neuroscience,Life Sciences,Computer Science,Physical Sciences,,
1401937,Neuroscience,Life Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
128536,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
14720,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Medicine,Health Sciences,,
1401364,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,,
1315979,Agricultural and Biological Sciences,Life Sciences,Engineering,Physical Sciences,Neuroscience,Life Sciences
1499699,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences
1387326,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,,,
345941,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Neuroscience,Life Sciences
26018,Materials Science,Physical Sciences,Agricultural and Biological Sciences,Life Sciences,,
290240,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences
1425816,Neuroscience,Life Sciences,Computer Science,Physical Sciences,,
1423298,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
72359,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
157797,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Mathematics,Physical Sciences
135235,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1477815,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1191944,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences
390362,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Earth and Planetary Sciences,Physical Sciences,,
1284999,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences
32978,Neuroscience,Life Sciences,Engineering,Physical Sciences,,
147443,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
106038,Engineering,Physical Sciences,Neuroscience,Life Sciences,Computer Science,Physical Sciences
257805,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences
1532632,Materials Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
42499,Computer Science,Physical Sciences,Neuroscience,Life Sciences,,
1465741,Engineering,Physical Sciences,Neuroscience,Life Sciences,Computer Science,Physical Sciences
104929,Psychology,Social Sciences,Engineering,Physical Sciences,Neuroscience,Life Sciences
1520766,Computer Science,Physical Sciences,Neuroscience,Life Sciences,Physics and Astronomy,Physical Sciences
580328,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1519309,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,,
126195,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1532081,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Materials Science,Physical Sciences
1294924,Mathematics,Physical Sciences,Agricultural and Biological Sciences,Life Sciences,,
579282,Medicine,Health Sciences,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
14347,Agricultural and Biological Sciences,Life Sciences,Environmental Science,Physical Sciences,,
1508943,Agricultural and Biological Sciences,Life Sciences,Engineering,Physical Sciences,,
1335210,Agricultural and Biological Sciences,Life Sciences,,,,
103359,Mathematics,Physical Sciences,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
15278,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Mathematics,Physical Sciences,,
1378535,Mathematics,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1427563,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Environmental Science,Physical Sciences,Physics and Astronomy,Physical Sciences
1491814,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
53746,Arts and Humanities,Social Sciences,Computer Science,Physical Sciences,Neuroscience,Life Sciences
1364773,Neuroscience,Life Sciences,Computer Science,Physical Sciences,Psychology,Social Sciences
1430866,Materials Science,Physical Sciences,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1345327,Social Sciences,Social Sciences,Neuroscience,Life Sciences,Computer Science,Physical Sciences
1470715,Materials Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Earth and Planetary Sciences,Physical Sciences
1518937,Computer Science,Physical Sciences,Engineering,Physical Sciences,Neuroscience,Life Sciences
1388283,Computer Science,Physical Sciences,Neuroscience,Life Sciences,,
65123,Computer Science,Physical Sciences,Neuroscience,Life Sciences,,
118404,Computer Science,Physical Sciences,Medicine,Health Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1434848,Computer Science,Physical Sciences,Neuroscience,Life Sciences,Physics and Astronomy,Physical Sciences
386433,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences
390374,Computer Science,Physical Sciences,Neuroscience,Life Sciences,,
1379828,Materials Science,Physical Sciences,Mathematics,Physical Sciences,Neuroscience,Life Sciences
432647,Computer Science,Physical Sciences,Neuroscience,Life Sciences,,
1490658,Computer Science,Physical Sciences,Neuroscience,Life Sciences,,
568189,Neuroscience,Life Sciences,"Economics, Econometrics and Finance",Social Sciences,,
193619,Medicine,Health Sciences,Neuroscience,Life Sciences,,
1433710,Medicine,Health Sciences,Neuroscience,Life Sciences,,
60408,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1496428,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,,,
1343602,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1518737,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences
57857,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
75358,Computer Science,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1377258,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,,
1458481,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
103881,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1468481,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences
132285,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Computer Science,Physical Sciences,Mathematics,Physical Sciences
1423836,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,,,
255987,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,,
195859,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1484569,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,,
555242,Computer Science,Physical Sciences,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
